"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"RXHUO5ZMZ5CQS",1,0,0,"N","Y"
"R22BU4FTJTFTRQ",5,0,0,"N","N"
"R2R55GFLLE1MYX",2,1,2,"N","Y"
"R33PG6LRR97BI1",2,3,11,"N","Y"
"R3KE7NNIMS26TX",5,0,1,"N","N"
"R1BBYWXMOB285I",5,12,14,"N","Y"
"R170VKTZNNOOJA",5,3,4,"N","Y"
"RJU77PXSYPMIF",5,0,0,"N","Y"
"RLAKGZQIKCGSC",4,14,16,"N","Y"
"R60T2962GEMAT",4,1,1,"N","Y"
"R2WU3B4J1CFSSI",5,0,0,"N","Y"
"RX89DZK8WXTQQ",5,1,1,"N","Y"
"R1O6R0YQB3WTFA",5,0,0,"N","Y"
"R1VWIT9X3A4VF9",5,1,1,"N","Y"
"R3QROVZ7UGGB5X",5,0,0,"N","N"
"R34BN0C85QAWE1",4,16,16,"N","Y"
"R1210IVI57GNYA",5,0,1,"N","Y"
"R224ZQALD8SSXA",5,2,2,"N","N"
"R2SB42SRMMORI0",5,4,4,"N","Y"
"R27TFUS35QYNR5",3,3,4,"N","Y"
"R2PIDDXKH2J59B",4,1,1,"N","N"
"R3S9JA55XABMY5",4,2,2,"N","Y"
"R13MVEC0H1FBN1",2,0,0,"N","Y"
"ROR523S40RVIL",5,54,56,"N","Y"
"R3O1RCQSUWF5Q6",4,1,1,"N","Y"
"R3OK8IVUDTPJGM",5,7,7,"N","Y"
"RSF2024KHO2YE",5,4,4,"N","Y"
"R1NU104D5VT7R2",3,22,22,"N","Y"
"R2QDXUIRWY806M",5,1,1,"N","Y"
"RKNRXA7MWR2C1",5,6,6,"N","Y"
"R1DTRU7169VEGX",5,2,2,"N","N"
"R1OZJ4ED24F3SY",5,3,3,"N","N"
"R1RVWZU5Z1AJDN",1,18,20,"N","Y"
"R19VOGA7JSJ3OL",4,27,28,"N","Y"
"R8FG2BA6N18IZ",5,3,3,"N","Y"
"R3HY4S3YOE027S",4,11,12,"N","N"
"RVU3WB7Z5IOG6",5,5,5,"N","Y"
"R37337IEASQDPX",4,2,4,"N","Y"
"R2R62YCBFQIY76",4,1,1,"N","Y"
"R2O7DX14YI7OMS",4,2,6,"N","Y"
"RBO2SI6G04MT2",5,2,2,"N","Y"
"R315VFE2DQGSM4",5,4,5,"N","Y"
"RM9MI9YF549ZB",4,1,10,"N","Y"
"R3KR82BFMT0OSD",3,9,10,"N","Y"
"R8RHOS6GQM239",1,0,1,"N","Y"
"R2DJNT34QM6L0S",1,3,11,"N","Y"
"R3G59IIK0WUPNK",5,2,2,"N","Y"
"R189PFKMBZ1USC",1,15,26,"N","Y"
"R19HG12RU42AU0",4,1,1,"N","N"
"R3MNQJ8X50VC7A",3,0,0,"N","Y"
"R26AFWYMN6OSN",5,11,11,"N","Y"
"RZZB6WJKK57JG",3,24,33,"N","N"
"R2DF8DKLFORFSP",4,1,1,"N","Y"
"R1MPW68AIKAPW3",5,0,0,"N","Y"
"R2ZOCGM2V7WVIP",4,1,1,"N","Y"
"R3THHT63PTLUU8",5,1,1,"N","Y"
"R2H6JVYYHTPR9C",5,1,1,"N","N"
"RGZSD00F3FZGY",5,101,102,"N","N"
"R1C8YMF38WTHLA",2,1,1,"N","N"
"R39QDCXNZ5MT3M",5,1,1,"N","Y"
"RQYMG82IEQK77",5,2,2,"N","N"
"R1F8Z9A1D99Y46",5,2,3,"N","N"
"R5Y7M6L9BCU0L",4,1,1,"N","Y"
"R2S6GQEZWQ9O1I",5,1,3,"N","Y"
"R2OJB30OEVU6N",5,2,6,"N","N"
"R19EFNRA0L6NR6",5,1,1,"N","N"
"R1IAMKG9IK23OL",5,2,2,"N","N"
"R3E89S9UHRW0CJ",5,2,3,"N","Y"
"RKHZNRISW2KHG",5,2,2,"N","Y"
"R3SHG5TP9VH174",5,1,1,"N","Y"
"R313M1ZTJYNAEC",5,0,0,"N","Y"
"R1JSZ4PY2Q4WDV",5,1,3,"N","Y"
"R2KMQ4WQRVB4C1",3,1,1,"N","Y"
"R2WO4TA02GRAM5",5,0,0,"N","N"
"R18OXCWX35VD5B",4,0,0,"N","N"
"R3RAT2FUWU6DSL",5,9,10,"N","Y"
"R3359LL9S6JYBD",4,1,1,"N","Y"
"R5CX6R5CM6GV0",4,2,2,"N","N"
"R1U3GMLSE6W30J",4,0,0,"N","Y"
"R1BAG48H8C0XU8",5,0,0,"N","Y"
"R15VB6LDFW3PSZ",4,1,1,"N","Y"
"R5W6IGV96GN4",4,2,2,"N","Y"
"R1ZYWSDVQ7G8XY",5,0,0,"N","N"
"R226RR0T3JY7DN",5,2,4,"N","Y"
"RJFEFA5QNJK23",3,0,0,"N","Y"
"R32H9CAB6SRZ9L",5,1,2,"N","Y"
"R1OGQLIY8KU4L3",4,0,0,"N","Y"
"R397HKD9JD8XZ7",2,5,7,"N","Y"
"R3XUDWEJBP9DT",2,18,26,"N","Y"
"RPXUHENBUYDL7",5,0,0,"N","Y"
"R279LDLBTAXLNI",4,1,1,"N","Y"
"R2IDDQRPWG4CCS",4,6,8,"N","Y"
"R2C219MFE5QUYJ",5,2,2,"N","Y"
"R2XK99UATILSXL",1,7,13,"N","N"
"R76GBX5ZD3SE8",1,13,17,"N","N"
"RJNTU0QI5DXDT",1,0,22,"N","N"
"R140Y0C077UC35",5,1,1,"N","Y"
"R1TYWPCKVPQPAL",3,2,3,"N","N"
"R1ENKXFDUDN92H",5,2,2,"N","Y"
"R3CZDBWJHSSYWH",3,0,0,"N","Y"
"RXI110NW0LTIQ",5,1,2,"N","Y"
"R21X3BFAI6WE9V",4,0,0,"N","Y"
"R1H819F8L7TUBY",3,0,0,"N","Y"
"R1Z3318EGQN0QP",2,4,4,"N","N"
"R3TKHFF9BNE0BW",3,0,0,"N","Y"
"R20KD8DPM40P8C",5,35,35,"N","Y"
"R3EVDYZTXSR3TN",5,1,1,"N","Y"
"R1LM27FXIYO57V",5,0,0,"N","Y"
"RYXMW9NYL8SZD",3,2,4,"N","N"
"R6CJE35ADQVU8",5,9,10,"N","Y"
"RBXLACF7GF5BM",5,1,1,"N","Y"
"RW5YGKD18VHQT",5,4,4,"N","Y"
"R2M5M82L7WPG2B",1,8,8,"N","Y"
"R1NALY1YHXSS46",5,4,4,"N","N"
"R2NMCM7P3G9LES",4,0,0,"N","Y"
"R3F4HHL3DJMN8I",4,0,0,"N","Y"
"R1H2DW0DTEM6F2",5,0,0,"N","Y"
"RXIXMXVJU3ZQ9",5,14,18,"N","N"
"R3DJKS8A118WEZ",4,9,9,"N","N"
"R2V773HPR5MWHJ",4,8,10,"N","Y"
"R2OE2ZDG8X40Y1",5,1,2,"N","N"
"RZJ7FJREL9XKX",3,1,2,"N","Y"
"R2ETUGG29WWWCW",5,4,4,"N","Y"
"R22M5Q1NSRFEZ8",5,0,0,"N","N"
"R27WOK3BVDKIJ1",5,1,2,"N","Y"
"R1YMW90X8L9SX4",1,0,2,"N","Y"
"R38ON57RBIKIYA",4,0,0,"N","Y"
"R2YB4C2VC28KO",4,1,1,"N","Y"
"R17XJL9DWAZN40",5,20,23,"N","N"
"RID7563MDSZE7",5,1,1,"N","Y"
"R40NZJ1BRV9MF",5,2,3,"N","Y"
"R1Z8U16L9PBN81",5,1,1,"N","N"
"R14ZELJU39MUUT",4,1,1,"N","Y"
"R3LFNQAC2L4QW2",3,3,5,"N","N"
"R4J5N2165KLNH",5,0,0,"N","Y"
"R3SR98SGCR431R",5,2,2,"N","Y"
"R3FW1GC12B1VRP",5,3,3,"N","Y"
"R27PVNUKM0JJAM",5,8,10,"N","Y"
"R3D260K1KNGQMM",3,1,4,"N","Y"
"R1U37ACDX7ZODQ",2,5,5,"N","Y"
"R38B025W119XQI",5,2,2,"N","Y"
"R3MYML7YEE894R",2,62,64,"N","Y"
"RW4R0RIFYON0U",4,0,0,"N","Y"
"RRTHEYDPB54HU",5,0,0,"N","Y"
"R1TH7L0ER4EUIM",3,1,1,"N","Y"
"R2YQFO8K58CANO",5,1,7,"N","N"
"R2NAM628TBQQ87",5,2,2,"N","N"
"R34RQ5JMFGQMSB",4,0,0,"N","Y"
"R24ZQNZIV0JC8E",5,12,15,"N","Y"
"R2ARE38Z1RB1QC",5,6,7,"N","N"
"R3HXNNZL1Y69YY",1,9,10,"N","Y"
"R33EEPCONSLKNN",5,17,18,"N","Y"
"R233TX0USNCVY1",5,0,0,"N","Y"
"R3L8KOK6JOROAC",1,8,14,"N","Y"
"RONRATLWX458",5,0,0,"N","N"
"R3SB2SWE0L7UC8",5,0,1,"N","Y"
"R2R7GG3PAMISLC",5,1,1,"N","N"
"R26AFP9QDK8XML",5,3,13,"N","Y"
"R2BGNT8Z692D7R",4,11,11,"N","N"
"RYDPM2JD9JE4S",3,10,11,"N","Y"
"R14OGG87E32SMB",5,2,2,"N","Y"
"R3W0SPULFF05JJ",4,1,2,"N","N"
"RF83XW56E7FOE",5,2,6,"N","Y"
"R3J1THTUQZ92KY",5,17,17,"N","Y"
"R7592C6F8GFVH",2,3,4,"N","Y"
"R1AT3KUKSGD9E8",5,1,1,"N","Y"
"R1IPIMLSE1KWZ9",4,0,0,"N","Y"
"RWAECV9894VMR",5,7,8,"N","N"
"R32ZXF1RRF7CVR",5,0,0,"N","Y"
"R3HDLWRPJVJ2WP",5,0,0,"N","Y"
"R4MD6EG5C6R55",5,0,0,"N","Y"
"R1APB4ZZ5CNWEF",5,0,0,"N","Y"
"R3MGRAJFIP4LDM",1,0,0,"N","Y"
"R2QB1GHJRMRQE9",5,2,4,"N","N"
"R15AGH3RH6VHWT",4,2,2,"N","Y"
"R1IRZUQT7TXCF3",1,0,0,"N","Y"
"R1H1SIDK7PQBG4",5,2,2,"N","Y"
"R1ETMNNE28PW3K",5,5,6,"N","Y"
"R1F96E4MLFKWGO",5,0,0,"N","Y"
"R3J3RVD81A0JP6",5,0,0,"N","Y"
"R1KY7L03POMH8Z",5,1,2,"N","Y"
"R2MEDQN8XXJ4FK",5,0,0,"N","Y"
"R2XET5RM2WZ8OZ",5,3,3,"N","N"
"R1M18797LQEKZL",2,9,13,"N","N"
"R2D6ZUVHA1WA71",4,0,0,"N","Y"
"R2J6UVP66IGYON",2,0,1,"N","Y"
"R21MRODTF3MV3B",3,0,0,"N","Y"
"R2SCJ54N9CR3IO",5,0,0,"N","Y"
"R70S2DN0MFKTC",5,3,4,"N","Y"
"R13I8H81J6965D",5,0,0,"N","Y"
"R1DFNVV7ZKKXBO",5,0,0,"N","Y"
"R30G4YEW0IDFKV",4,0,0,"N","Y"
"R1R8IY396EEBWW",5,4,5,"N","Y"
"R31O6Q7XFY16BR",5,0,0,"N","Y"
"R2E2VLBVH6MVJU",5,0,0,"N","Y"
"R1ANTDOQTRWOWC",5,3,3,"N","Y"
"R2HURCQC25PESF",3,0,0,"N","Y"
"RUKBI5P294YGQ",5,0,0,"N","Y"
"R11V60VN5V3N2E",3,0,0,"N","Y"
"RHAG1DHTKDC8F",1,0,0,"N","N"
"RRS344GN3FGB4",4,4,4,"N","Y"
"R3CHIVB2RK9J7B",5,0,0,"N","Y"
"R2Q8JTX5RISP72",3,0,1,"N","Y"
"R1DPY0YFBO8HEC",5,1,2,"N","Y"
"RY6HBKOZ6QCH4",5,0,0,"N","Y"
"R2R0G2AFDO9EGX",4,1,2,"N","Y"
"R33CKG6EQOKT47",5,0,0,"N","Y"
"RZRDFRD8CTXE8",5,0,0,"N","Y"
"R2F3SD6MGIWWNI",5,1,1,"N","Y"
"R14V2NPT51X9SE",4,1,1,"N","N"
"R1U0N95XUZLIBP",5,3,3,"N","Y"
"R2V7YFLUYSO9YX",5,0,0,"N","Y"
"R18HFWMHMIYBB9",4,0,0,"N","N"
"R3MCH64DQ7B7H",5,0,0,"N","Y"
"R1CSOPS3Z4VD7S",5,0,2,"N","N"
"RQJCJSF1K6JIW",1,4,6,"N","N"
"RCG37CTH29LVQ",5,2,3,"N","Y"
"R1XGWTCXZJ9XZG",4,260,262,"N","Y"
"R2E475WG95KUOO",5,1,1,"N","Y"
"R3VWAV54VGM77A",5,0,0,"N","Y"
"R3P08XUX9IZU29",3,1,2,"N","Y"
"R2JVIOCGHE2277",4,0,0,"N","Y"
"R3C2GQP6S37R9G",4,1,1,"N","Y"
"R2VZZGMNYKEDZN",5,0,0,"N","Y"
"R3Q3WNVMNMATEI",5,0,0,"N","Y"
"RBQO8J4DUBDJ1",4,2,2,"N","Y"
"R13OD2MYCLTJVW",1,0,0,"N","Y"
"REDGMGOHZJNHN",4,0,0,"N","Y"
"R1LZZIK1Z6TI4H",4,0,2,"N","Y"
"R1OZFNAZ4VGX8E",5,15,19,"N","Y"
"R3IRRVUQ1ZMIYD",4,1,1,"N","N"
"R2RRDYCQAR7G72",4,0,0,"N","Y"
"R1P0XNH751Q4ZJ",5,0,0,"N","Y"
"R3C7CKGW14G3AU",5,0,0,"N","Y"
"RVQLSYX8XO2HF",5,1,2,"N","Y"
"R18A2YKNDW1RSM",5,0,0,"N","Y"
"R3SP6JEJKPCGNB",5,0,0,"N","Y"
"R3P3QSXLVARBVA",1,1,8,"N","N"
"RERY3C83K2TAD",4,2,4,"N","Y"
"R3MZU2815YZR1S",5,1,1,"N","N"
"ROC8Q4GHJ3JJT",1,2,7,"N","N"
"RTWTVSP3B6QKL",5,0,0,"N","Y"
"R2VZ7QYNQXGDYM",5,1,1,"N","Y"
"R3NDQ3FCJ59E8I",5,4,4,"N","Y"
"R19D73AVT1VCGB",4,0,0,"N","N"
"R1XLLSU912Q6D4",3,1,2,"N","Y"
"R2VLHSXOL2K5Q4",4,6,7,"N","Y"
"R189P3IEZG0GAV",5,4,4,"N","Y"
"R3JZ57AU3L40I8",4,0,0,"N","Y"
"R2SAFA56BICTM7",1,1,1,"N","Y"
"R1HK33SY2KPO4X",5,2,2,"N","Y"
"R3CVED0FEJB7UQ",5,0,0,"N","Y"
"R1HD6ZLUMCUG3X",5,0,0,"N","Y"
"RKRR8A5WL6G70",5,0,0,"N","Y"
"REHB3S7UGVWW8",5,0,0,"N","Y"
"R198RWAMZUACQP",5,0,0,"N","Y"
"R2HRYI1P8XT5B",5,0,0,"N","Y"
"R3CS2EJN4PV85G",5,0,2,"N","Y"
"RUXO7TO3IWOI8",1,2,2,"N","Y"
"RHNM2BWZW2QLA",1,2,3,"N","Y"
"RWRLKZA8MRDB9",1,16,20,"N","Y"
"RE40Z2QNCBZMZ",3,1,1,"N","Y"
"R140XLV6OCPDOH",1,20,28,"N","Y"
"R19DZBJPKLDDAI",4,3,3,"N","Y"
"R2NOZU8NA6ZI6O",3,0,0,"N","Y"
"R15VAFA4IPW9PY",5,3,3,"N","Y"
"R1BMWYU2FFX0F9",5,2,2,"N","Y"
"RIITVB3UO1XQE",2,1,2,"N","Y"
"RSOT9KBBOWQ8M",4,1,2,"N","Y"
"R375F97AVZZ2YC",5,9,9,"N","Y"
"R2WGX8X3XVO1XG",1,0,0,"N","Y"
"R1T3HOOCD6YB54",3,0,0,"N","Y"
"R1F0X9U0S9KHIR",5,7,7,"N","Y"
"RS9TT3530M9PV",5,0,0,"N","Y"
"R2YTL14K7SJ7PX",5,0,0,"N","Y"
"R7GI9AOZYUQBZ",5,0,0,"N","Y"
"R26K3P6EM4E8ND",4,4,4,"N","Y"
"R37TN73W1N28V4",1,0,10,"N","Y"
"R2A276TPL9YWKB",5,0,0,"N","Y"
"R111SA055AMFPU",4,3,3,"N","Y"
"R2JPHYJGKJ76PT",5,0,0,"N","Y"
"RQNR3Z2AUB28Q",5,0,0,"N","N"
"R1HEZCE0X2QAAP",5,8,11,"N","Y"
"R1LDS9DNUHC7KP",5,1,1,"N","Y"
"R2ZLNA0NJJ3ZZP",3,0,2,"N","Y"
"RJXDW08DWRK6E",5,0,0,"N","Y"
"R1CSPEZATKUP1I",5,1,1,"N","Y"
"R2USVNE55ZMBP2",5,0,0,"N","Y"
"RTKXQSXDVMJ60",4,2,3,"N","Y"
"R3GHWPWQ2Q1ZVS",4,0,0,"N","Y"
"R4QWYCP46V8IV",5,5,5,"N","Y"
"R1TSYKDGNIHBCY",5,2,2,"N","N"
"R1VIE790T2A9IG",4,2,2,"N","Y"
"R3GQGP18ZWR9X1",5,0,0,"N","N"
"R3QLQ1X7MKWZ0J",1,1,1,"N","N"
"R2QNUFFWVVSAN8",5,1,2,"N","Y"
"R16C419T0RO6PR",1,12,14,"N","Y"
"R3F206O0SIVPTF",5,0,0,"N","Y"
"R3GY4GDW8XO2UM",5,1,2,"N","Y"
"RUNZ3SDQ2SGW5",5,0,0,"N","Y"
"RLDO3836QZ7WC",4,4,4,"N","Y"
"R23UX6SXT80ASS",5,0,0,"N","Y"
"R3VDF9BEB0QP9O",3,2,2,"N","Y"
"R1R1N0YAITWCT",5,1,2,"N","Y"
"R1C41AJAW6YSTV",4,1,2,"N","Y"
"R2415QXLO3W834",4,0,0,"N","N"
"R3Q3VTBGTY7Z7F",2,0,0,"N","Y"
"R3ASTXKA210QS4",3,1,1,"N","Y"
"R1I7Q9NO1ME67L",1,0,1,"N","Y"
"R1YJTJMOAT9ISM",4,0,0,"N","Y"
"R2HKEXVZVUKQ7D",5,0,0,"N","Y"
"R1BZBRBBDKB57M",5,7,7,"N","Y"
"R1BL1QMIF1HW6K",5,2,2,"N","Y"
"RR86WOFPNOW5D",5,0,0,"N","Y"
"R24WTINBH8BT9U",5,1,1,"N","Y"
"R3IR6U82MPX8UC",4,2,5,"N","Y"
"R2J4WW1W89BSUV",5,3,3,"N","Y"
"R12PXDNKLKOKBI",4,0,0,"N","Y"
"R3C0YGOXPVG1RK",5,0,0,"N","Y"
"RLY849PWI6Z0S",5,0,1,"N","Y"
"RVXVHJDMGB6R2",4,0,0,"N","Y"
"R3ETB4OD36DO72",3,0,0,"N","Y"
"R2KM5N0OR9QJ6O",5,0,0,"N","Y"
"R2904WBEQ1JPSO",5,0,0,"N","Y"
"R370W8I4KCGH4Z",5,3,3,"N","N"
"R1OJWMJBOY8JVU",4,1,4,"N","Y"
"R3MN98VCEC2XMW",5,3,3,"N","Y"
"R36DBMQUK53NSZ",2,2,2,"N","Y"
"R3TFL6TAWB1WSJ",3,1,3,"N","N"
"R3T8VPAYI65MWB",3,0,0,"N","Y"
"R3TDEI2C04XU60",3,1,1,"N","N"
"R23A3GXTVTUDWG",4,0,0,"N","Y"
"RQVMS80BFLZ79",1,3,35,"N","Y"
"R36QMBO65PTWMB",4,2,2,"N","N"
"R2DNNIDGAK33JF",4,0,0,"N","Y"
"R2JAJR7Q2Q1SV5",5,0,0,"N","Y"
"R26AF1FXHQMQCV",5,0,0,"N","Y"
"R3LXL2FQ7KMB70",3,0,0,"N","Y"
"R2CVK599KBNMPP",1,11,20,"N","N"
"R10BS2TCOUJOKQ",1,0,0,"N","N"
"R1RGYU6SCFCBH6",2,1,3,"N","Y"
"R9CV5YTI7E64C",2,2,2,"N","Y"
"R2AP6QRNFTWJMA",4,0,1,"N","Y"
"R131WTVNSX2JAG",1,6,17,"N","N"
"RD398JTHFU3IQ",5,0,0,"N","Y"
"R3C1XB3TTT17T8",5,0,0,"N","Y"
"R220PMAL4YSTOE",1,0,0,"N","Y"
"R2AA6C4ZS7YDFK",1,8,12,"N","N"
"RG2UA4OF8OW6D",5,0,0,"N","Y"
"R3UUKLV44TF2FS",1,0,8,"N","Y"
"R2375LO2K46TPE",4,0,0,"N","Y"
"R1O4CTGMENXDL6",5,0,0,"N","Y"
"R33K4WFITZ0JP7",5,0,0,"N","Y"
"R3CM4YB8H01BWQ",5,0,0,"N","Y"
"R2DQ97JHI1WP7B",5,0,0,"N","Y"
"RJGYC72GP964W",5,0,0,"N","Y"
"R2YG7S7X5GR0BV",4,11,12,"Y","N"
"RDMIC1TOBD5MC",4,0,0,"N","Y"
"R2545HMAPK9WFO",5,4,5,"N","Y"
"R2AH2HEPKXOGDQ",4,2,3,"N","Y"
"R3VPA4TXP947DB",5,0,0,"N","Y"
"R2S227QO6QWY03",5,1,1,"N","Y"
"RS8P48YRSKLZ7",1,3,10,"N","N"
"RBCLWA34LS5RD",5,0,1,"N","Y"
"R3O6IDWJUGTVSN",5,0,0,"N","Y"
"RFR72HCO09327",2,0,2,"N","Y"
"R1U3D93L08OU09",5,1,2,"N","Y"
"RZC43DG43EPP4",5,1,1,"N","Y"
"RHP8KD9MCSXA0",5,0,0,"N","Y"
"R3VJFH58HWY009",3,2,4,"N","Y"
"R3R13RDZJRCDRY",5,2,3,"N","Y"
"R23EZFX9NO3UBS",3,0,0,"N","N"
"R1YU5B2IPK0CY5",3,0,0,"N","Y"
"R1MOQZGQ6SZ04A",1,2,6,"N","Y"
"R1P82WNXMN1KU9",4,0,0,"N","N"
"R1GCWAJEJ1E16K",5,0,0,"N","Y"
"R4JB7WAMN4M3Q",5,0,0,"N","Y"
"R2CFXZVGJTADOX",5,0,0,"N","Y"
"R2TM2JIWOGXNG8",5,3,4,"N","Y"
"R319N1J48WIGKC",5,0,0,"N","Y"
"R3DZWUPNGWLYOK",3,1,1,"N","Y"
"R1GEHVZU9HGYDG",5,0,0,"N","Y"
"R3UYJXBSPKBXMO",5,0,0,"N","Y"
"R17GFGHHMVCXCO",5,0,0,"N","Y"
"R1P3S36BE4IABI",5,0,0,"N","Y"
"R3HMV2ROHW09AU",4,0,0,"N","Y"
"R2ELGQB5IV3BA2",5,0,0,"N","Y"
"R1FM2O1LNGZ83S",5,1,1,"N","Y"
"R1B1NOI1NADTX8",4,0,0,"N","Y"
"R2KQRAGUHREG88",5,0,0,"N","Y"
"R1X3LTXV05HDWA",1,8,10,"N","Y"
"RM440VHNEVK8U",1,0,0,"N","Y"
"R111KVE7YLOF85",4,2,3,"N","Y"
"R2YV9VLQ2P0WGG",5,0,0,"N","Y"
"R1FB6QBQ3TNWS3",5,0,0,"N","Y"
"R14RE1UUC3HXPB",5,3,4,"N","N"
"R2KHDEK0RVD2YN",5,0,0,"N","Y"
"R2BV02G1CUUB5Z",5,0,1,"N","Y"
"R2GR0PPOKEVUTX",5,0,0,"N","Y"
"RYDR68EAG3PZH",5,4,5,"N","Y"
"R1PKO54TBYE9K3",5,2,2,"N","Y"
"R1WXX7C720IILW",1,4,5,"N","Y"
"R3GEQV4VA6DNDL",5,0,0,"N","Y"
"R1L84K0BR0YDY3",5,0,0,"N","N"
"R1GRJEXXVT3GGR",4,13,13,"N","Y"
"R1N7ISVYM0Z1T1",5,0,0,"N","Y"
"R3HCRCO6Z6U579",3,1,1,"N","Y"
"R2UW1CEZWXA859",5,1,1,"N","Y"
"R2AG3FAJ82B0FT",3,0,0,"N","Y"
"RLMFVQNDK6ZEO",5,3,4,"N","Y"
"RA5GLIH0BYUUV",5,2,3,"N","Y"
"R2X30U2BXM0F4W",5,2,3,"N","Y"
"RWY1WRQEBPSOG",4,3,3,"N","Y"
"R28YH8HTZL29F",5,1,1,"N","N"
"R1J0P2X4WD6NB2",5,0,0,"N","Y"
"R331A92A4N8USU",3,1,5,"N","Y"
"R6EOACPDYCS8H",5,0,0,"N","Y"
"R1FKYD1I47JOVJ",4,2,2,"N","Y"
"RBUR4ENCOPJF7",5,0,0,"N","Y"
"R3IHPYJM9ROKZP",5,0,0,"N","N"
"RYFUFURRBI5BU",4,13,13,"N","Y"
"R17AT7MAGIPONV",4,0,0,"N","Y"
"R19JVLWNRC8KJM",5,0,0,"N","Y"
"R2F6HQYD38SKU",5,2,2,"N","Y"
"R2C0G4LYXQGKEJ",1,1,2,"N","N"
"RVKZLP3EBK7NT",4,0,0,"N","Y"
"R1HDFBSP04R38H",5,0,0,"N","Y"
"R1EBHQWZ32K2CC",5,0,5,"N","Y"
"R2S10Q12S3ZIHS",4,0,0,"N","Y"
"R1HFPKMBUPAN9S",5,0,0,"N","Y"
"R3EOO54H1LW3CS",4,0,0,"N","Y"
"R10DWO1FXSSWEH",5,0,0,"N","Y"
"R1NS5EO4UMWOEQ",4,0,0,"N","Y"
"R19FNB38XZQJTJ",5,2,2,"N","Y"
"ROQ8RYBGVKWGR",5,0,0,"N","Y"
"RTEYT074KFUCQ",5,1,2,"N","Y"
"RYQP4HSDCJRJW",5,0,0,"N","N"
"R3IVLIGYXO9WKE",5,0,0,"N","Y"
"RRFDPIY62FWUJ",5,0,0,"N","Y"
"R2553BWWIGW2G7",3,2,5,"N","N"
"R3CAJMPDW76TUO",2,2,3,"N","Y"
"R2WXRKQNVOUH7D",3,0,0,"N","Y"
"R3TQ4RSFLMBGH5",5,26,27,"N","Y"
"R2NC6DS68UD2OS",3,0,1,"N","Y"
"R2JB9908V2U63C",5,110,111,"N","Y"
"R3N7VNZG8DEY1T",4,17,17,"N","N"
"R1TZ5VLBH188R2",5,0,0,"N","Y"
"R2A5Y01LOM94LQ",5,0,0,"N","Y"
"RK5ZY8QOKEZEE",5,0,0,"N","Y"
"R3NI7HPEBZBAYA",5,6,6,"N","Y"
"R3EOMW4SO59TU1",3,5,5,"N","Y"
"R3V9BCCDOX6JSE",4,0,0,"N","Y"
"R1TFST7IGM6T6N",3,26,36,"N","N"
"R197JUK2RZBFAB",2,0,0,"N","Y"
"R3AYCZXNTTUF0D",4,0,0,"N","Y"
"R19AYGYUWZDEXJ",5,31,34,"N","N"
"R2YV077KRG96LJ",1,0,0,"N","Y"
"R24CM5GIF591WO",4,3,3,"N","Y"
"R1MX3TNW8E0J93",5,0,0,"N","N"
"RJGSPALT1PSOB",5,10,12,"N","N"
"R3IIKN08T2K3H",5,0,0,"N","Y"
"R3DAL4YSECRM6D",4,1,2,"N","Y"
"RYH0F8WNF0LSL",5,1,2,"N","Y"
"RYA18IOA9SZVF",5,0,0,"N","N"
"R28ZLFX9L79JOK",1,1,1,"N","N"
"RDVLBOHQVFMXX",4,11,14,"N","Y"
"R12HQ8BMDUJAKY",5,1,1,"N","N"
"R2W3WX74R7OSB2",4,22,37,"N","Y"
"RZTTM2TAME6QX",4,1,2,"N","Y"
"R103CXMCZKZO2L",4,1,3,"N","Y"
"R215O19SHWFX",4,1,2,"N","Y"
"R1Y9TIAM1IQYQU",2,1,13,"N","N"
"RYC20N0C2KQ0R",5,1,1,"N","Y"
"R1XYC3WWGM2BHV",5,1,2,"N","Y"
"R38J082HSVWL8V",5,0,1,"N","Y"
"RWOOUEHL8AT4G",4,1,1,"N","Y"
"R2HOIVKZV4CINL",2,3,3,"N","Y"
"RWB7EA4OFD0C8",5,0,0,"N","N"
"R1LRPEH6OE2L29",4,1,2,"N","Y"
"R2EGZJB7FQ4PQL",3,8,14,"N","Y"
"RRX31UA6V5WJ2",5,9,10,"N","Y"
"R2WR8SP00OABMM",5,24,26,"N","Y"
"RDTERYMDMUR57",5,1,1,"N","Y"
"R2JG98YFXPAX1Y",3,1,1,"N","Y"
"R3B1YNEGGAOR31",5,4,4,"N","Y"
"RVIMUC6J1ALON",2,11,12,"N","N"
"R2XJMV40A8G7KL",3,0,0,"N","Y"
"R3VP3BQ98EVSLF",5,1,1,"N","Y"
"R3NN1UJ2EL4W7",1,15,22,"N","Y"
"RY99KSWPK9FMB",5,4,8,"N","Y"
"R10JLDA1YYL9ZX",4,1,2,"N","N"
"R3QD3E711Q84C0",4,1,2,"N","Y"
"R20SZIGCH55EA4",5,4,4,"N","Y"
"R4JQL5HBNTTXJ",4,1,1,"N","Y"
"RGEUNCI26WY0J",5,1,1,"N","N"
"R2BNSYJM25VDSD",4,1,1,"N","N"
"R34W20IRULU3A4",5,2,3,"N","N"
"R2ILJI2RBITC6Y",4,0,0,"N","Y"
"R2VCKKIIENY3IF",1,1,5,"N","Y"
"RTM2O1YH7V6PX",5,0,1,"N","Y"
"RNIQP9NE7WUD7",5,25,26,"N","Y"
"R2NG2HD69Q0Z0V",1,0,5,"N","Y"
